Customer ID,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
15234.0,277,1,197.00000000000006,5,1,1,51,new_customers
15235.0,218,12,2247.51,5,5,5,55,champions
15236.0,299,1,321.04999999999995,5,1,2,51,new_customers
15237.0,2,4,1412.3200000000002,1,4,4,14,at_Risk
15238.0,30,3,1071.99,2,3,4,23,at_Risk
15239.0,11,2,780.59,1,3,3,13,at_Risk
15240.0,45,5,1706.57,3,4,4,34,loyal_customers
15241.0,67,8,1756.44,3,5,4,35,loyal_customers
15243.0,75,1,316.68,4,1,2,41,promising
15244.0,66,2,631.5699999999999,3,3,3,33,need_attention
15245.0,135,3,2515.84,4,3,5,43,potential_loyalists
15246.0,239,2,514.15,5,3,3,53,potential_loyalists
15247.0,123,1,356.0,4,1,2,41,promising
15249.0,32,13,6688.459999999999,2,5,5,25,cant_loose
15251.0,10,11,10484.99,1,5,5,15,cant_loose
15252.0,37,2,740.78,3,3,3,33,need_attention
15253.0,17,5,918.1999999999998,2,4,3,24,at_Risk
15254.0,128,1,300.36000000000007,4,1,2,41,promising
15255.0,67,1,890.85,3,1,3,31,about_to_sleep
15256.0,149,1,98.45,4,1,1,41,promising
15257.0,284,1,317.15,5,1,2,51,new_customers
15258.0,169,2,623.1600000000001,4,3,3,43,potential_loyalists
15260.0,101,7,1810.77,4,5,4,45,loyal_customers
15261.0,136,1,254.81999999999996,4,1,2,41,promising
15262.0,324,1,178.95000000000002,5,1,1,51,new_customers
15263.0,107,1,156.50999999999996,4,1,1,41,promising
15264.0,65,1,393.7400000000001,3,1,2,31,about_to_sleep
15265.0,152,2,1506.12,4,3,4,43,potential_loyalists
15266.0,339,1,119.30000000000001,5,1,1,51,new_customers
15267.0,23,5,1717.36,2,4,4,24,at_Risk
15269.0,24,1,408.8,2,1,2,21,hibernating
15270.0,16,7,2379.49,2,5,5,25,cant_loose
15271.0,8,15,2507.07,1,5,5,15,cant_loose
15272.0,58,2,721.94,3,3,3,33,need_attention
15274.0,5,2,716.57,1,3,3,13,at_Risk
15275.0,38,1,615.14,3,1,3,31,about_to_sleep
15276.0,67,1,135.31,3,1,1,31,about_to_sleep
15277.0,47,1,255.89999999999998,3,1,2,31,about_to_sleep
15279.0,355,1,290.51,5,1,2,51,new_customers
15280.0,173,1,113.12,4,1,1,41,promising
15281.0,59,9,2332.1499999999996,3,5,5,35,loyal_customers
15286.0,50,1,240.55,3,1,1,31,about_to_sleep
15287.0,23,2,486.69,2,3,2,23,at_Risk
15288.0,44,5,2306.5200000000004,3,4,5,34,loyal_customers
15289.0,30,3,939.78,2,3,3,23,at_Risk
15290.0,5,18,7943.219999999999,1,5,5,15,cant_loose
15291.0,26,15,4668.300000000001,2,5,5,25,cant_loose
15292.0,202,1,180.94,5,1,1,51,new_customers
15296.0,51,6,3672.8599999999997,3,5,5,35,loyal_customers
15297.0,11,3,641.94,1,3,3,13,at_Risk
15298.0,3,12,4799.9,1,5,5,15,cant_loose
15299.0,68,7,4507.01,3,5,5,35,loyal_customers
15300.0,65,1,496.43999999999994,3,1,3,31,about_to_sleep
15301.0,51,12,5070.349999999999,3,5,5,35,loyal_customers
15303.0,291,1,574.02,5,1,3,51,new_customers
15304.0,61,8,694.4000000000002,3,5,3,35,loyal_customers
15306.0,65,3,1174.35,3,3,4,33,need_attention
15307.0,96,1,205.3,4,1,1,41,promising
15308.0,275,1,310.46999999999997,5,1,2,51,new_customers
15311.0,1,91,60767.899999999994,1,5,5,15,cant_loose
15312.0,76,4,924.85,4,4,3,44,loyal_customers
15313.0,111,1,52.0,4,1,1,41,promising
15314.0,200,1,327.96999999999997,5,1,2,51,new_customers
15315.0,65,2,570.5000000000001,3,3,3,33,need_attention
15316.0,327,1,165.0,5,1,1,51,new_customers
15318.0,4,1,312.62,1,1,2,11,hibernating
15319.0,284,1,204.5,5,1,1,51,new_customers
15320.0,45,1,267.13000000000005,3,1,2,31,about_to_sleep
15321.0,71,3,2748.3100000000004,3,3,5,33,need_attention
15322.0,86,1,679.68,4,1,3,41,promising
15325.0,104,1,162.29000000000002,4,1,1,41,promising
15326.0,334,1,311.7099999999999,5,1,2,51,new_customers
15327.0,53,1,208.75,3,1,1,31,about_to_sleep
15329.0,40,3,1049.7,3,3,4,33,need_attention
15330.0,33,2,714.9599999999999,2,3,3,23,at_Risk
15332.0,367,4,1661.06,5,4,4,54,champions
15333.0,209,1,1028.56,5,1,4,51,new_customers
15334.0,157,3,351.67,4,3,2,43,potential_loyalists
15335.0,54,1,173.97,3,1,1,31,about_to_sleep
15339.0,67,2,574.0699999999999,3,3,3,33,need_attention
15341.0,81,1,2020.52,4,1,4,41,promising
15342.0,130,1,406.09,4,1,2,41,promising
15343.0,88,1,364.5,4,1,2,41,promising
15344.0,1,3,563.9399999999999,1,3,3,13,at_Risk
15345.0,46,1,393.53999999999996,3,1,2,31,about_to_sleep
15346.0,333,1,252.42000000000002,5,1,2,51,new_customers
15347.0,367,1,201.59999999999997,5,1,1,51,new_customers
15348.0,73,1,158.04,4,1,1,41,promising
15349.0,159,2,473.80999999999995,4,3,2,43,potential_loyalists
15350.0,374,1,115.65,5,1,1,51,new_customers
15351.0,13,7,1960.11,1,5,4,15,cant_loose
15353.0,255,2,777.0200000000002,5,3,3,53,potential_loyalists
15355.0,30,2,277.05000000000007,2,3,2,23,at_Risk
15356.0,32,10,2766.5,2,5,5,25,cant_loose
15358.0,5,22,8347.2,1,5,5,15,cant_loose
15360.0,40,1,427.92999999999995,3,1,2,31,about_to_sleep
15361.0,362,1,418.9200000000001,5,1,2,51,new_customers
15363.0,373,1,326.0,5,1,2,51,new_customers
15364.0,96,2,913.1900000000002,4,3,3,43,potential_loyalists
15365.0,26,7,2314.32,2,5,5,25,cant_loose
15366.0,76,2,602.5100000000001,4,3,3,43,potential_loyalists
15367.0,58,4,1877.5900000000004,3,4,4,34,loyal_customers
15368.0,22,1,446.94000000000005,2,1,2,21,hibernating
15370.0,41,7,2386.05,3,5,5,35,loyal_customers
15372.0,138,1,2007.4,4,1,4,41,promising
15373.0,9,12,2415.9100000000003,1,5,5,15,cant_loose
15374.0,129,1,168.0,4,1,1,41,promising
15376.0,41,3,1233.3599999999997,3,3,4,33,need_attention
15379.0,170,7,3703.29,4,5,5,45,loyal_customers
15380.0,9,5,1690.26,1,4,4,14,at_Risk
15381.0,214,2,596.85,5,3,3,53,potential_loyalists
15382.0,15,6,5955.709999999999,2,5,5,25,cant_loose
15384.0,170,2,642.41,4,3,3,43,potential_loyalists
15385.0,41,1,316.88,3,1,2,31,about_to_sleep
15386.0,187,1,394.14,5,1,2,51,new_customers
15388.0,271,1,140.54,5,1,1,51,new_customers
15389.0,173,1,500.0,4,1,3,41,promising
15392.0,5,4,1535.53,1,4,4,14,at_Risk
15393.0,17,2,231.86,2,3,1,23,at_Risk
15394.0,10,4,2183.5400000000004,1,4,5,14,at_Risk
15395.0,326,1,107.45000000000002,5,1,1,51,new_customers
15396.0,113,1,288.17999999999995,4,1,2,41,promising
15397.0,290,1,94.0,5,1,1,51,new_customers
15398.0,17,2,1345.5300000000002,2,3,4,23,at_Risk
15399.0,2,3,815.77,1,3,3,13,at_Risk
15400.0,93,5,716.2,4,4,3,44,loyal_customers
15402.0,149,2,626.77,4,3,3,43,potential_loyalists
15405.0,190,1,349.1,5,1,2,51,new_customers
15406.0,32,2,510.71000000000004,2,3,3,23,at_Risk
15407.0,34,4,1056.44,3,4,4,34,loyal_customers
15408.0,265,1,267.18,5,1,2,51,new_customers
15410.0,85,8,3450.8400000000006,4,5,5,45,loyal_customers
15411.0,27,4,1358.88,2,4,4,24,at_Risk
15412.0,172,1,190.53,4,1,1,41,promising
15414.0,10,3,774.9,1,3,3,13,at_Risk
15415.0,314,1,572.81,5,1,3,51,new_customers
15416.0,65,4,3984.3199999999997,3,4,5,34,loyal_customers
15417.0,86,1,508.80000000000007,4,1,3,41,promising
15419.0,25,1,135.85999999999999,2,1,1,21,hibernating
15421.0,59,4,950.36,3,4,4,34,loyal_customers
15422.0,324,2,97.7,5,3,1,53,potential_loyalists
15423.0,39,1,43.5,3,1,1,31,about_to_sleep
15424.0,255,2,383.34000000000003,5,3,2,53,potential_loyalists
15426.0,20,5,1447.3900000000003,2,4,4,24,at_Risk
15427.0,34,3,1483.14,3,3,4,33,need_attention
15428.0,16,1,93.78,2,1,1,21,hibernating
15429.0,27,2,397.35,2,3,2,23,at_Risk
15432.0,24,1,171.19,2,1,1,21,hibernating
15433.0,214,2,533.3,5,3,3,53,potential_loyalists
15434.0,9,5,1041.48,1,4,4,14,at_Risk
15435.0,23,1,149.29000000000002,2,1,1,21,hibernating
15436.0,13,3,1122.5300000000002,1,3,4,13,at_Risk
15437.0,263,1,200.16,5,1,1,51,new_customers
15438.0,132,1,156.57999999999998,4,1,1,41,promising
15440.0,55,3,383.68,3,3,2,33,need_attention
15442.0,249,1,594.0,5,1,3,51,new_customers
15443.0,2,7,3236.9100000000003,1,5,5,15,cant_loose
15444.0,10,2,1418.2600000000002,1,3,4,13,at_Risk
15445.0,265,1,113.5,5,1,1,51,new_customers
15447.0,331,1,155.17,5,1,1,51,new_customers
15448.0,313,1,494.64,5,1,3,51,new_customers
15449.0,27,3,974.5200000000001,2,3,4,23,at_Risk
15450.0,31,1,429.84,2,1,2,21,hibernating
15452.0,30,3,538.7299999999999,2,3,3,23,at_Risk
15453.0,2,7,1388.37,1,5,4,15,cant_loose
15454.0,363,1,179.10000000000002,5,1,1,51,new_customers
15456.0,284,3,447.22,5,3,2,53,potential_loyalists
15457.0,263,1,237.07,5,1,1,51,new_customers
15458.0,26,1,161.64,2,1,1,21,hibernating
15460.0,355,1,216.76,5,1,1,51,new_customers
15462.0,95,3,234.6,4,3,1,43,potential_loyalists
15463.0,30,1,126.14,2,1,1,21,hibernating
15464.0,339,1,1048.85,5,1,4,51,new_customers
15465.0,20,18,7354.619999999999,2,5,5,25,cant_loose
15466.0,86,1,334.53000000000003,4,1,2,41,promising
15467.0,10,3,524.88,1,3,3,13,at_Risk
15468.0,52,2,467.51,3,3,2,33,need_attention
15469.0,51,2,538.5500000000001,3,3,3,33,need_attention
15471.0,3,1,469.4799999999999,1,1,2,11,hibernating
15472.0,114,1,371.5600000000001,4,1,2,41,promising
15473.0,15,7,1771.2,2,5,4,25,cant_loose
15475.0,78,1,454.10999999999996,4,1,2,41,promising
15478.0,41,2,1441.4199999999998,3,3,4,33,need_attention
15480.0,117,1,905.5,4,1,3,41,promising
15482.0,16,12,11054.960000000001,2,5,5,25,cant_loose
15483.0,162,4,233.81,4,4,1,44,loyal_customers
15484.0,2,4,3594.3100000000004,1,4,5,14,at_Risk
15485.0,31,3,2575.0,2,3,5,23,at_Risk
15488.0,93,1,91.32000000000001,4,1,1,41,promising
15489.0,23,3,1134.28,2,3,4,23,at_Risk
15491.0,96,6,3100.09,4,5,5,45,loyal_customers
15492.0,29,2,659.4599999999998,2,3,3,23,at_Risk
15493.0,33,5,2001.8000000000002,2,4,4,24,at_Risk
15494.0,22,2,1299.23,2,3,4,23,at_Risk
15497.0,18,2,1262.2,2,3,4,23,at_Risk
15498.0,3,27,13316.400000000001,1,5,5,15,cant_loose
15500.0,9,4,1131.5600000000002,1,4,4,14,at_Risk
15502.0,16,12,10384.929999999998,2,5,5,25,cant_loose
15503.0,363,1,147.09,5,1,1,51,new_customers
15504.0,82,1,52.83,4,1,1,41,promising
15505.0,53,5,3610.96,3,4,5,34,loyal_customers
15506.0,23,3,979.26,2,3,4,23,at_Risk
15507.0,172,1,492.36000000000007,4,1,3,41,promising
15508.0,190,6,1000.2700000000001,5,5,4,55,champions
15510.0,331,1,250.0,5,1,1,51,new_customers
15511.0,12,5,909.23,1,4,3,14,at_Risk
15512.0,156,2,121.0,4,3,1,43,potential_loyalists
15513.0,34,19,14758.22,3,5,5,35,loyal_customers
15514.0,13,11,4139.46,1,5,5,15,cant_loose
15516.0,45,3,62.43,3,3,1,33,need_attention
15517.0,234,1,267.03000000000003,5,1,2,51,new_customers
15518.0,65,8,1942.4499999999998,3,5,4,35,loyal_customers
15520.0,2,1,343.5,1,1,2,11,hibernating
15521.0,41,8,3000.2000000000003,3,5,5,35,loyal_customers
15522.0,33,2,398.84000000000003,2,3,2,23,at_Risk
15523.0,85,1,412.01,4,1,2,41,promising
15524.0,25,1,440.0,2,1,2,21,hibernating
15525.0,3,3,825.92,1,3,3,13,at_Risk
15526.0,34,2,148.44,3,3,1,33,need_attention
15527.0,19,8,2429.7800000000007,2,5,5,25,cant_loose
15528.0,255,1,229.32999999999998,5,1,1,51,new_customers
15529.0,23,11,3995.23,2,5,5,25,cant_loose
15530.0,22,4,1502.3500000000004,2,4,4,24,at_Risk
15531.0,9,2,2007.4399999999996,1,3,4,13,at_Risk
15532.0,26,4,1580.93,2,4,4,24,at_Risk
15533.0,20,3,807.57,2,3,3,23,at_Risk
15535.0,174,4,536.4000000000002,4,4,3,44,loyal_customers
15537.0,164,1,110.92000000000002,4,1,1,41,promising
15539.0,8,1,538.46,1,1,3,11,hibernating
15540.0,12,1,213.30000000000004,1,1,1,11,hibernating
15541.0,115,1,85.13,4,1,1,41,promising
15543.0,289,1,127.86,5,1,1,51,new_customers
15544.0,10,9,3546.7100000000005,1,5,5,15,cant_loose
15545.0,55,2,292.71999999999997,3,3,2,33,need_attention
15547.0,8,14,4954.84,1,5,5,15,cant_loose
15549.0,78,3,1693.2599999999998,4,3,4,43,potential_loyalists
15550.0,5,4,575.6300000000002,1,4,3,14,at_Risk
15551.0,37,1,436.05999999999995,3,1,2,31,about_to_sleep
15552.0,218,1,90.12,5,1,1,51,new_customers
15553.0,61,1,437.23,3,1,2,31,about_to_sleep
15554.0,278,1,217.2,5,1,1,51,new_customers
15555.0,13,16,4805.17,1,5,5,15,cant_loose
15556.0,25,1,279.77,2,1,2,21,hibernating
15557.0,29,1,473.65,2,1,2,21,hibernating
15561.0,12,4,800.5899999999999,1,4,3,14,at_Risk
15562.0,352,1,134.55,5,1,1,51,new_customers
15563.0,23,4,1400.44,2,4,4,24,at_Risk
15565.0,51,2,173.16000000000003,3,3,1,33,need_attention
15567.0,19,1,186.01000000000002,2,1,1,21,hibernating
15568.0,3,3,758.29,1,3,3,13,at_Risk
15569.0,104,5,1375.71,4,4,4,44,loyal_customers
15570.0,8,12,4165.52,1,5,5,15,cant_loose
15571.0,12,4,650.4300000000001,1,4,3,14,at_Risk
15572.0,5,7,2552.86,1,5,5,15,cant_loose
15573.0,32,2,607.45,2,3,3,23,at_Risk
15574.0,178,4,702.25,4,4,3,44,loyal_customers
15576.0,38,1,940.6700000000001,3,1,3,31,about_to_sleep
15577.0,152,3,258.88000000000005,4,3,2,43,potential_loyalists
15578.0,163,1,127.1,4,1,1,41,promising
15579.0,69,2,348.59999999999997,3,3,2,33,need_attention
15581.0,121,13,3679.9700000000003,4,5,5,45,loyal_customers
15582.0,25,3,682.9100000000001,2,3,3,23,at_Risk
15584.0,24,4,725.11,2,4,3,24,at_Risk
15585.0,177,1,455.29999999999995,4,1,2,41,promising
15587.0,51,4,913.6800000000001,3,4,3,34,loyal_customers
15589.0,256,3,478.53,5,3,2,53,potential_loyalists
15592.0,47,1,388.58,3,1,2,31,about_to_sleep
15593.0,71,1,199.8,3,1,1,31,about_to_sleep
15594.0,16,5,1771.7800000000002,2,4,4,24,at_Risk
15596.0,101,5,1406.5900000000001,4,4,4,44,loyal_customers
15597.0,36,1,324.57,3,1,2,31,about_to_sleep
15598.0,54,1,240.68,3,1,1,31,about_to_sleep
15599.0,27,2,761.74,2,3,3,23,at_Risk
15601.0,12,14,6776.56,1,5,5,15,cant_loose
15602.0,9,9,1297.8700000000001,1,5,4,15,cant_loose
15603.0,79,1,48.480000000000004,4,1,1,41,promising
15604.0,53,1,216.39,3,1,1,31,about_to_sleep
15605.0,37,5,1198.23,3,4,4,34,loyal_customers
15606.0,62,9,2920.16,3,5,5,35,loyal_customers
15607.0,337,1,104.76,5,1,1,51,new_customers
15608.0,29,4,1093.68,2,4,4,24,at_Risk
15609.0,185,1,298.48,5,1,2,51,new_customers
15610.0,52,1,112.46,3,1,1,31,about_to_sleep
15611.0,10,13,1591.4500000000003,1,5,4,15,cant_loose
15612.0,37,2,195.15,3,3,1,33,need_attention
15615.0,11,23,10399.74,1,5,5,15,cant_loose
15618.0,33,4,776.8510000000002,2,4,3,24,at_Risk
15619.0,11,1,336.40000000000003,1,1,2,11,hibernating
15620.0,57,3,1553.1799999999998,3,3,4,33,need_attention
15621.0,5,4,1293.03,1,4,4,14,at_Risk
15622.0,44,9,3709.5600000000004,3,5,5,35,loyal_customers
15623.0,142,1,301.03,4,1,2,41,promising
15624.0,117,4,588.13,4,4,3,44,loyal_customers
15625.0,104,4,1534.26,4,4,4,44,loyal_customers
15626.0,75,2,675.8000000000001,4,3,3,43,potential_loyalists
15628.0,5,9,2870.24,1,5,5,15,cant_loose
15630.0,46,2,1186.35,3,3,4,33,need_attention
15632.0,16,8,3285.3100000000004,2,5,5,25,cant_loose
15634.0,18,1,243.55,2,1,1,21,hibernating
15636.0,90,2,724.76,4,3,3,43,potential_loyalists
15637.0,53,1,223.36,3,1,1,31,about_to_sleep
15639.0,135,1,425.32,4,1,2,41,promising
15640.0,5,15,12515.66,1,5,5,15,cant_loose
15641.0,106,4,1887.2,4,4,4,44,loyal_customers
15643.0,192,3,664.0,5,3,3,53,potential_loyalists
15644.0,167,4,812.9999999999999,4,4,3,44,loyal_customers
15645.0,19,1,612.01,2,1,3,21,hibernating
15646.0,158,3,447.64,4,3,2,43,potential_loyalists
15648.0,205,2,657.3500000000001,5,3,3,53,potential_loyalists
15649.0,337,2,816.0,5,3,3,53,potential_loyalists
15651.0,37,3,646.3,3,3,3,33,need_attention
15652.0,92,1,337.74,4,1,2,41,promising
15653.0,93,2,877.4399999999999,4,3,3,43,potential_loyalists
15654.0,10,2,922.5300000000001,1,3,3,13,at_Risk
15655.0,244,1,560.6700000000001,5,1,3,51,new_customers
15656.0,46,4,748.5,3,4,3,34,loyal_customers
15657.0,23,1,30.0,2,1,1,21,hibernating
15658.0,191,5,1024.1,5,4,4,54,champions
15659.0,44,1,306.45000000000005,3,1,2,31,about_to_sleep
15660.0,26,9,1600.86,2,5,4,25,cant_loose
15661.0,318,2,309.8,5,3,2,53,potential_loyalists
15663.0,107,1,138.14,4,1,1,41,promising
15664.0,51,1,386.43,3,1,2,31,about_to_sleep
15665.0,169,2,2242.01,4,3,5,43,potential_loyalists
15667.0,40,1,301.32000000000005,3,1,2,31,about_to_sleep
15668.0,218,1,76.32000000000001,5,1,1,51,new_customers
15669.0,41,4,684.34,3,4,3,34,loyal_customers
15670.0,297,1,173.05,5,1,1,51,new_customers
15671.0,19,7,2657.13,2,5,5,25,cant_loose
15673.0,89,4,2881.02,4,4,5,44,loyal_customers
15674.0,74,5,2446.6000000000004,4,4,5,44,loyal_customers
15675.0,82,3,323.69,4,3,2,43,potential_loyalists
15676.0,19,3,3435.7599999999998,2,3,5,23,at_Risk
15677.0,50,1,657.23,3,1,3,31,about_to_sleep
15678.0,53,1,352.70000000000005,3,1,2,31,about_to_sleep
15679.0,25,4,781.2800000000001,2,4,3,24,at_Risk
15680.0,10,3,1333.6799999999998,1,3,4,13,at_Risk
15681.0,26,5,1426.16,2,4,4,24,at_Risk
15683.0,118,1,193.75,4,1,1,41,promising
15687.0,9,9,2993.1,1,5,5,15,cant_loose
15689.0,120,2,254.1,4,3,2,43,potential_loyalists
15690.0,5,2,239.76,1,3,1,13,at_Risk
15691.0,253,1,136.8,5,1,1,51,new_customers
15692.0,29,1,191.03999999999996,2,1,1,21,hibernating
15694.0,1,14,6479.4,1,5,5,15,cant_loose
15695.0,267,2,409.98,5,3,2,53,potential_loyalists
15696.0,34,8,2736.46,3,5,5,35,loyal_customers
15699.0,18,1,309.6499999999999,2,1,2,21,hibernating
15700.0,173,2,696.6799999999998,4,3,3,43,potential_loyalists
15701.0,3,4,1542.1399999999999,1,4,4,14,at_Risk
15703.0,265,1,211.5,5,1,1,51,new_customers
15704.0,141,4,2293.62,4,4,5,44,loyal_customers
15705.0,202,1,143.10000000000002,5,1,1,51,new_customers
15706.0,64,4,1060.56,3,4,4,34,loyal_customers
15707.0,36,4,945.5799999999998,3,4,4,34,loyal_customers
15708.0,41,7,3364.24,3,5,5,35,loyal_customers
15709.0,284,1,133.25,5,1,1,51,new_customers
15712.0,10,5,1072.36,1,4,4,14,at_Risk
15713.0,144,2,356.7,4,3,2,43,potential_loyalists
15714.0,12,2,330.87999999999994,1,3,2,13,at_Risk
15716.0,146,4,1118.81,4,4,4,44,loyal_customers
15717.0,235,1,150.3,5,1,1,51,new_customers
15719.0,33,13,5045.610000000001,2,5,5,25,cant_loose
15720.0,25,1,598.73,2,1,3,21,hibernating
15721.0,12,1,507.08,1,1,3,11,hibernating
15722.0,36,5,2222.56,3,4,5,34,loyal_customers
15723.0,365,1,203.10000000000002,5,1,1,51,new_customers
15724.0,202,2,218.25,5,3,1,53,potential_loyalists
15725.0,16,1,415.25,2,1,2,21,hibernating
15727.0,17,7,5178.959999999999,2,5,5,25,cant_loose
15729.0,213,1,85.0,5,1,1,51,new_customers
15730.0,66,3,1120.88,3,3,4,33,need_attention
15732.0,213,2,294.11999999999995,5,3,2,53,potential_loyalists
15733.0,283,1,162.3,5,1,1,51,new_customers
15734.0,115,2,1339.45,4,3,4,43,potential_loyalists
15737.0,15,8,1205.1200000000001,2,5,4,25,cant_loose
15738.0,19,16,4812.42,2,5,5,25,cant_loose
15739.0,67,1,449.12,3,1,2,31,about_to_sleep
15740.0,50,1,154.88000000000002,3,1,1,31,about_to_sleep
15743.0,17,4,784.4600000000002,2,4,3,24,at_Risk
15744.0,78,1,34.8,4,1,1,41,promising
15745.0,20,4,1094.59,2,4,4,24,at_Risk
15746.0,135,1,196.88000000000002,4,1,1,41,promising
15747.0,13,3,974.0399999999998,1,3,4,13,at_Risk
15748.0,41,1,149.30999999999997,3,1,1,31,about_to_sleep
15749.0,236,3,44534.3,5,3,5,53,potential_loyalists
15750.0,3,8,2465.48,1,5,5,15,cant_loose
15752.0,40,7,2637.38,3,5,5,35,loyal_customers
15753.0,305,1,79.2,5,1,1,51,new_customers
15754.0,52,3,458.57,3,3,2,33,need_attention
15755.0,11,6,2364.25,1,5,5,15,cant_loose
15756.0,62,4,532.96,3,4,3,34,loyal_customers
15757.0,66,2,714.4200000000001,3,3,3,33,need_attention
15758.0,25,1,205.25,2,2,1,22,hibernating
15759.0,219,3,253.04000000000002,5,3,2,53,potential_loyalists
15762.0,66,2,583.75,3,3,3,33,need_attention
15763.0,32,2,1086.9200000000003,2,3,4,23,at_Risk
15764.0,89,6,3279.97,4,5,5,45,loyal_customers
15766.0,65,1,315.05999999999995,3,2,2,32,about_to_sleep
15768.0,116,3,621.83,4,4,3,44,loyal_customers
15769.0,8,26,56252.72,1,5,5,15,cant_loose
15773.0,6,1,635.6800000000001,1,2,3,12,hibernating
15774.0,69,1,270.79999999999995,3,2,2,32,about_to_sleep
15775.0,246,1,104.9,5,2,1,52,potential_loyalists
15776.0,134,1,241.61999999999998,4,2,1,42,potential_loyalists
15777.0,242,4,1047.1100000000001,5,4,4,54,champions
15780.0,184,3,475.28,5,4,2,54,champions
15781.0,26,3,345.46000000000004,2,4,2,24,at_Risk
15782.0,10,3,2614.7400000000002,1,4,5,14,at_Risk
15783.0,11,1,246.3,1,2,1,12,hibernating
15785.0,33,5,2328.9700000000003,2,4,5,24,at_Risk
15786.0,47,3,4932.2,3,4,5,34,loyal_customers
15787.0,27,3,948.05,2,4,4,24,at_Risk
15789.0,359,1,351.3,5,2,2,52,potential_loyalists
15790.0,11,1,220.85,1,2,1,12,hibernating
15791.0,44,2,1612.69,3,3,4,33,need_attention
15793.0,15,3,965.6099999999999,2,4,4,24,at_Risk
15795.0,150,1,610.01,4,2,3,42,potential_loyalists
15796.0,2,8,2711.56,1,5,5,15,cant_loose
15797.0,114,4,2207.4,4,4,5,44,loyal_customers
15799.0,76,3,884.14,4,4,3,44,loyal_customers
15800.0,108,2,699.0799999999999,4,3,3,43,potential_loyalists
15801.0,47,3,1063.95,3,4,4,34,loyal_customers
15802.0,143,1,451.42,4,2,2,42,potential_loyalists
15803.0,52,1,415.82000000000005,3,2,2,32,about_to_sleep
15804.0,1,13,4206.389999999999,1,5,5,15,cant_loose
15805.0,24,17,5528.4800000000005,2,5,5,25,cant_loose
15806.0,47,3,784.5799999999999,3,4,3,34,loyal_customers
15807.0,51,3,903.9000000000001,3,4,3,34,loyal_customers
15808.0,307,4,3734.9700000000003,5,4,5,54,champions
15809.0,37,5,515.77,3,4,3,34,loyal_customers
15810.0,79,4,1391.98,4,4,4,44,loyal_customers
15811.0,23,6,2218.62,2,5,5,25,cant_loose
15812.0,108,5,1801.14,4,4,4,44,loyal_customers
15813.0,208,2,1303.9099999999999,5,3,4,53,potential_loyalists
15814.0,17,4,1945.33,2,4,4,24,at_Risk
15815.0,64,5,2100.6,3,4,5,34,loyal_customers
15819.0,50,4,1905.4500000000003,3,4,4,34,loyal_customers
15820.0,320,1,206.98,5,2,1,52,potential_loyalists
15821.0,45,2,570.9599999999999,3,3,3,33,need_attention
15822.0,4,2,885.4699999999999,1,3,3,13,at_Risk
15823.0,373,1,15.0,5,2,1,52,potential_loyalists
15825.0,173,1,532.94,4,2,3,42,potential_loyalists
15826.0,57,3,1654.3100000000002,3,4,4,34,loyal_customers
15827.0,74,14,1836.0900000000001,4,5,4,45,loyal_customers
15829.0,100,2,636.1399999999998,4,3,3,43,potential_loyalists
15830.0,38,1,576.0,3,2,3,32,about_to_sleep
15831.0,59,3,801.76,3,4,3,34,loyal_customers
15832.0,255,1,836.7900000000001,5,2,3,52,potential_loyalists
15834.0,71,4,2233.75,3,4,5,34,loyal_customers
15835.0,45,4,954.09,3,4,4,34,loyal_customers
15836.0,51,1,137.37,3,2,1,32,about_to_sleep
15837.0,65,1,391.98,3,2,2,32,about_to_sleep
15838.0,12,19,33643.079999999994,1,5,5,15,cant_loose
15839.0,34,3,1048.49,3,4,4,34,loyal_customers
15840.0,59,2,355.55999999999995,3,3,2,33,need_attention
15841.0,73,4,1224.06,4,4,4,44,loyal_customers
15843.0,304,1,118.95000000000002,5,2,1,52,potential_loyalists
15844.0,47,1,130.73999999999998,3,2,1,32,about_to_sleep
15845.0,18,8,3711.77,2,5,5,25,cant_loose
15847.0,39,2,389.2699999999999,3,3,2,33,need_attention
15850.0,20,2,238.85,2,3,1,23,at_Risk
15852.0,187,2,160.70999999999998,5,3,1,53,potential_loyalists
15853.0,52,1,110.80000000000001,3,2,1,32,about_to_sleep
15854.0,5,12,2974.6499999999996,1,5,5,15,cant_loose
15855.0,137,5,712.24,4,4,3,44,loyal_customers
15856.0,5,27,16387.57,1,5,5,15,cant_loose
15857.0,19,1,296.99999999999994,2,2,2,22,hibernating
15858.0,16,5,1438.8500000000001,2,4,4,24,at_Risk
15860.0,41,8,977.2099999999998,3,5,4,35,loyal_customers
15861.0,13,8,3165.3599999999997,1,5,5,15,cant_loose
15862.0,9,4,832.88,1,4,3,14,at_Risk
15863.0,26,2,68.84,2,3,1,23,at_Risk
15864.0,23,6,1936.3200000000004,2,5,4,25,cant_loose
15865.0,41,3,895.13,3,4,3,34,loyal_customers
15866.0,102,1,230.53,4,2,1,42,potential_loyalists
15867.0,6,15,3812.64,1,5,5,15,cant_loose
15869.0,278,2,149.64000000000001,5,3,1,53,potential_loyalists
15870.0,33,1,354.09000000000003,2,2,2,22,hibernating
15872.0,15,2,360.93,2,3,2,23,at_Risk
15874.0,64,7,4405.88,3,5,5,35,loyal_customers
15877.0,2,2,493.28000000000003,1,3,3,13,at_Risk
